offset,latA,latB,label
0xbb80,-nan,0.0,1
0xbc00,-nan,0.0,1
0xbc80,-nan,0.0,1
0xbd00,-nan,0.0,1
0xbd80,-nan,0.0,1
0xbe00,-nan,0.0,1
0xbe80,-nan,0.0,1
0xbf00,-nan,0.0,1
0xbf80,-nan,0.0,1
0xc000,-nan,0.0,1
0xc080,-nan,0.0,1
0xc100,-nan,0.0,1
0xc180,-nan,0.0,1
0xc200,-nan,0.0,1
0xc280,-nan,0.0,1
0xc300,-nan,0.0,1
0xc380,-nan,0.0,1
0xc400,-nan,0.0,1
0xc480,-nan,0.0,1
0xc500,-nan,0.0,1
0xc580,-nan,0.0,1
0xc600,-nan,0.0,1
0xc680,-nan,0.0,1
0xc700,-nan,0.0,1
0xc780,-nan,0.0,1
0xc800,-nan,0.0,1
0xc880,-nan,0.0,1
0xc900,-nan,0.0,1
0xc980,-nan,0.0,1
0xca00,-nan,0.0,1
0xca80,-nan,0.0,1
0xcb00,-nan,0.0,1
0xcb80,-nan,0.0,1
0xcc00,-nan,0.0,1
0xcc80,-nan,0.0,1
0xcd00,-nan,0.0,1
0xcd80,-nan,0.0,1
0xce00,-nan,0.0,1
0xce80,-nan,0.0,1
0xcf00,-nan,0.0,1
0xcf80,-nan,0.0,1
0xd000,-nan,0.0,1
0xd080,-nan,0.0,1
0xd100,-nan,0.0,1
0xd180,-nan,0.0,1
0xd200,-nan,0.0,1
0xd280,-nan,0.0,1
0xd300,-nan,0.0,1
0xd380,-nan,0.0,1
0xd400,-nan,0.0,1
0xd480,-nan,0.0,1
0xd500,-nan,0.0,1
0xd580,-nan,0.0,1
0xd600,-nan,0.0,1
0xd680,-nan,0.0,1
0xd700,-nan,0.0,1
0xd780,-nan,0.0,1
0xd800,-nan,0.0,1
0xd880,-nan,0.0,1
0xd900,-nan,0.0,1
0xd980,-nan,0.0,1
0xda00,-nan,0.0,1
0xda80,-nan,0.0,1
0xdb00,-nan,0.0,1
0xdb80,-nan,0.0,1
0xdc00,-nan,0.0,1
0xdc80,-nan,0.0,1
0xdd00,-nan,0.0,1
0xdd80,-nan,0.0,1
0xde00,-nan,0.0,1
0xde80,-nan,0.0,1
0xdf00,-nan,0.0,1
0xdf80,-nan,0.0,1
0xe000,-nan,0.0,1
0xe080,-nan,0.0,1
0xe100,-nan,0.0,1
0xe180,-nan,0.0,1
0xe200,-nan,0.0,1
0xe280,-nan,0.0,1
0xe300,-nan,0.0,1
0xe380,-nan,0.0,1
0xe400,-nan,0.0,1
0xe480,-nan,0.0,1
0xe500,-nan,0.0,1
0xe580,-nan,0.0,1
0xe600,-nan,0.0,1
0xe680,-nan,0.0,1
0xe700,-nan,0.0,1
0xe780,-nan,0.0,1
0xe800,-nan,0.0,1
0xe880,-nan,0.0,1
0xe900,-nan,0.0,1
0xe980,-nan,0.0,1
0xea00,-nan,0.0,1
0xea80,-nan,0.0,1
0xeb00,-nan,0.0,1
0xeb80,-nan,0.0,1
0xec00,-nan,0.0,1
0xec80,-nan,0.0,1
0xed00,-nan,0.0,1
0xed80,-nan,0.0,1
0xee00,-nan,0.0,1
0xee80,-nan,0.0,1
0xef00,-nan,0.0,1
0xef80,-nan,0.0,1
0xf000,-nan,0.0,1
0xf080,-nan,0.0,1
0xf100,-nan,0.0,1
0xf180,-nan,0.0,1
0xf200,-nan,0.0,1
0xf280,-nan,0.0,1
0xf300,-nan,0.0,1
0xf380,-nan,0.0,1
0xf400,-nan,0.0,1
0xf480,-nan,0.0,1
0xf500,-nan,0.0,1
0xf580,-nan,0.0,1
0xf600,-nan,0.0,1
0xf680,-nan,0.0,1
0xf700,-nan,0.0,1
0xf780,-nan,0.0,1
0xf800,-nan,0.0,1
0xf880,-nan,0.0,1
0xf900,-nan,0.0,1
0xf980,-nan,0.0,1
0xfa00,-nan,0.0,1
0xfa80,-nan,0.0,1
0xfb00,-nan,0.0,1
0xfb80,-nan,0.0,1
0xfc00,-nan,0.0,1
0xfc80,-nan,0.0,1
0xfd00,-nan,0.0,1
0xfd80,-nan,0.0,1
0xfe00,-nan,0.0,1
0xfe80,-nan,0.0,1
0xff00,-nan,0.0,1
0xff80,-nan,0.0,1
0x10000,-nan,0.0,1
0x10080,-nan,0.0,1
0x10100,-nan,0.0,1
0x10180,-nan,0.0,1
0x10200,-nan,0.0,1
0x10280,-nan,0.0,1
0x10300,-nan,0.0,1
0x10380,-nan,0.0,1
0x10400,-nan,0.0,1
0x10480,-nan,0.0,1
0x10500,-nan,0.0,1
0x10580,-nan,0.0,1
0x10600,-nan,0.0,1
0x10680,-nan,0.0,1
0x10700,-nan,0.0,1
0x10780,-nan,0.0,1
0x10800,-nan,0.0,1
0x10880,-nan,0.0,1
0x10900,-nan,0.0,1
0x10980,-nan,0.0,1
0x10a00,-nan,0.0,1
0x10a80,-nan,0.0,1
0x10b00,-nan,0.0,1
0x10b80,-nan,0.0,1
0x10c00,-nan,0.0,1
0x10c80,-nan,0.0,1
0x10d00,-nan,0.0,1
0x10d80,-nan,0.0,1
0x10e00,-nan,0.0,1
0x10e80,-nan,0.0,1
0x10f00,-nan,0.0,1
0x10f80,-nan,0.0,1
0x11000,-nan,0.0,1
0x11080,-nan,0.0,1
0x11100,-nan,0.0,1
0x11180,-nan,0.0,1
0x11200,-nan,0.0,1
0x11280,-nan,0.0,1
0x11300,-nan,0.0,1
0x11380,-nan,0.0,1
0x11400,-nan,0.0,1
0x11480,-nan,0.0,1
0x11500,-nan,0.0,1
0x11580,-nan,0.0,1
0x11600,-nan,0.0,1
0x11680,-nan,0.0,1
0x11700,-nan,0.0,1
0x11780,-nan,0.0,1
0x11800,-nan,0.0,1
0x11880,-nan,0.0,1
0x11900,-nan,0.0,1
0x11980,-nan,0.0,1
0x11a00,-nan,0.0,1
0x11a80,-nan,0.0,1
0x11b00,-nan,0.0,1
0x11b80,-nan,0.0,1
0x11c00,-nan,0.0,1
0x11c80,-nan,0.0,1
0x11d00,-nan,0.0,1
0x11d80,-nan,0.0,1
0x11e00,-nan,0.0,1
0x11e80,-nan,0.0,1
0x11f00,-nan,0.0,1
0x11f80,-nan,0.0,1
0x12000,-nan,0.0,1
0x12080,-nan,0.0,1
0x12100,-nan,0.0,1
0x12180,-nan,0.0,1
0x12200,-nan,0.0,1
0x12280,-nan,0.0,1
0x12300,-nan,0.0,1
0x12380,-nan,0.0,1
0x12400,-nan,0.0,1
0x12480,-nan,0.0,1
0x12500,-nan,0.0,1
0x12580,-nan,0.0,1
0x12600,-nan,0.0,1
0x12680,-nan,0.0,1
0x12700,-nan,0.0,1
0x12780,-nan,0.0,1
0x12800,-nan,0.0,1
0x12880,-nan,0.0,1
0x12900,-nan,0.0,1
0x12980,-nan,0.0,1
0x12a00,-nan,0.0,1
0x12a80,-nan,0.0,1
0x12b00,-nan,0.0,1
0x12b80,-nan,0.0,1
0x12c00,-nan,0.0,1
0x12c80,-nan,0.0,1
0x12d00,-nan,0.0,1
0x12d80,-nan,0.0,1
0x12e00,-nan,0.0,1
0x12e80,-nan,0.0,1
0x12f00,-nan,0.0,1
0x12f80,-nan,0.0,1
0x13000,-nan,0.0,1
0x13080,-nan,0.0,1
0x13100,-nan,0.0,1
0x13180,-nan,0.0,1
0x13200,-nan,0.0,1
0x13280,-nan,0.0,1
0x13300,-nan,0.0,1
0x13380,-nan,0.0,1
0x13400,-nan,0.0,1
0x13480,-nan,0.0,1
0x13500,-nan,0.0,1
0x13580,-nan,0.0,1
0x13600,-nan,0.0,1
0x13680,-nan,0.0,1
0x13700,-nan,0.0,1
0x13780,-nan,0.0,1
0x13800,-nan,0.0,1
0x13880,-nan,0.0,1
0x13900,-nan,0.0,1
0x13980,-nan,0.0,1
0x13a00,-nan,0.0,1
0x13a80,-nan,0.0,1
0x13b00,-nan,0.0,1
0x13b80,-nan,0.0,1
0x13c00,-nan,0.0,1
0x13c80,-nan,0.0,1
0x13d00,-nan,0.0,1
0x13d80,-nan,0.0,1
0x13e00,-nan,0.0,1
0x13e80,-nan,0.0,1
0x13f00,-nan,0.0,1
0x13f80,-nan,0.0,1
0x14000,-nan,0.0,1
0x14080,-nan,0.0,1
0x14100,-nan,0.0,1
0x14180,-nan,0.0,1
0x14200,-nan,0.0,1
0x14280,-nan,0.0,1
0x14300,-nan,0.0,1
0x14380,-nan,0.0,1
0x14400,-nan,0.0,1
0x14480,-nan,0.0,1
0x14500,-nan,0.0,1
0x14580,-nan,0.0,1
0x14600,-nan,0.0,1
0x14680,-nan,0.0,1
0x14700,-nan,0.0,1
0x14780,-nan,0.0,1
0x14800,-nan,0.0,1
0x14880,-nan,0.0,1
0x14900,-nan,0.0,1
0x14980,-nan,0.0,1
0x14a00,-nan,0.0,1
0x14a80,-nan,0.0,1
0x14b00,-nan,0.0,1
0x14b80,-nan,0.0,1
0x14c00,-nan,0.0,1
0x14c80,-nan,0.0,1
0x14d00,-nan,0.0,1
0x14d80,-nan,0.0,1
0x14e00,-nan,0.0,1
0x14e80,-nan,0.0,1
0x14f00,-nan,0.0,1
0x14f80,-nan,0.0,1
0x15000,-nan,0.0,1
0x15080,-nan,0.0,1
0x15100,-nan,0.0,1
0x15180,-nan,0.0,1
0x15200,-nan,0.0,1
0x15280,-nan,0.0,1
0x15300,-nan,0.0,1
0x15380,-nan,0.0,1
0x15400,-nan,0.0,1
0x15480,-nan,0.0,1
0x15500,-nan,0.0,1
0x15580,-nan,0.0,1
0x15600,-nan,0.0,1
0x15680,-nan,0.0,1
0x15700,-nan,0.0,1
0x15780,-nan,0.0,1
0x15800,-nan,0.0,1
0x15880,-nan,0.0,1
0x15900,-nan,0.0,1
0x15980,-nan,0.0,1
0x15a00,-nan,0.0,1
0x15a80,-nan,0.0,1
0x15b00,-nan,0.0,1
0x15b80,-nan,0.0,1
0x15c00,-nan,0.0,1
0x15c80,-nan,0.0,1
0x15d00,-nan,0.0,1
0x15d80,-nan,0.0,1
0x15e00,-nan,0.0,1
0x15e80,-nan,0.0,1
0x15f00,-nan,0.0,1
0x15f80,-nan,0.0,1
